町丁名,1999_変化率(%),1999_変化数,2000_変化率(%),2000_変化数,2001_変化率(%),2001_変化数,2002_変化率(%),2002_変化数,2003_変化率(%),2003_変化数,2004_変化率(%),2004_変化数,2005_変化率(%),2005_変化数,2006_変化率(%),2006_変化数,2007_変化率(%),2007_変化数,2008_変化率(%),2008_変化数,2009_変化率(%),2009_変化数,2010_変化率(%),2010_変化数,2011_変化率(%),2011_変化数,2012_変化率(%),2012_変化数,2013_変化率(%),2013_変化数,2014_変化率(%),2014_変化数,2015_変化率(%),2015_変化数,2016_変化率(%),2016_変化数,2017_変化率(%),2017_変化数,2018_変化率(%),2018_変化数,2019_変化率(%),2019_変化数,2020_変化率(%),2020_変化数,2021_変化率(%),2021_変化数,2022_変化率(%),2022_変化数,2023_変化率(%),2023_変化数,2024_変化率(%),2024_変化数,2025_変化率(%),2025_変化数
船場町２丁目,-1.5267175572519083,-2,7.751937984496124,10,-7.913669064748201,-11,0.0,0,-3.90625,-5,0.0,0,-7.317073170731707,-9,-0.8771929824561403,-1,17.699115044247787,20,-10.526315789473683,-14,7.563025210084033,9,-1.5625,-2,9.523809523809524,12,2.898550724637681,4,-4.929577464788732,-7,2.9629629629629632,4,-1.4388489208633095,-2,-7.2992700729927,-10,6.299212598425196,8,-1.4814814814814816,-2,1.5037593984962405,2,-4.444444444444445,-6,7.751937984496124,10,-0.7194244604316548,-1,2.1739130434782608,3,9.929078014184398,14,-5.161290322580645,-8
船場町３丁目,-0.9259259259259258,-1,1.8691588785046727,2,-15.59633027522936,-17,3.260869565217391,3,22.105263157894736,21,15.517241379310345,18,43.28358208955223,58,-1.0416666666666665,-2,3.1578947368421053,6,-0.5102040816326531,-1,-3.5897435897435894,-7,6.914893617021277,13,1.9900497512437811,4,4.878048780487805,10,10.69767441860465,23,5.88235294117647,14,3.968253968253968,10,2.2900763358778624,6,0.7462686567164178,2,-1.1111111111111112,-3,-1.4981273408239701,-4,1.1406844106463878,3,0.37593984962406013,1,0.7490636704119851,2,-5.204460966542751,-14,-2.3529411764705883,-6,2.8112449799196786,7
花園１丁目,-3.5182679296346415,-26,-4.488078541374474,-32,6.901615271659324,47,4.258241758241758,31,3.1620553359683794,24,-4.469987228607918,-35,-2.13903743315508,-16,4.781420765027322,35,1.303780964797914,10,0.0,0,-4.375804375804376,-34,0.2691790040376851,2,6.7114093959731544,50,6.037735849056604,48,-0.7117437722419928,-6,-1.5531660692951015,-13,0.8495145631067961,7,2.888086642599278,24,3.8596491228070176,33,-2.59009009009009,-23,-0.5780346820809248,-5,-2.7906976744186047,-24,2.272727272727273,19,0.8187134502923977,7,5.800464037122969,50,-1.2061403508771928,-11,-1.2208657047724751,-11
花園２丁目,-0.9408602150537635,-7,-3.7991858887381276,-28,-5.077574047954866,-36,-0.7429420505200593,-5,0.8982035928143712,6,-4.154302670623145,-28,1.7027863777089782,11,-2.28310502283105,-15,-1.4018691588785046,-9,-1.263823064770932,-8,-5.92,-37,-1.530612244897959,-9,-1.2089810017271159,-7,-2.797202797202797,-16,-1.4388489208633095,-8,-5.474452554744526,-30,-1.9305019305019304,-10,0.39370078740157477,2,-3.3333333333333335,-17,-7.707910750507099,-38,-1.7582417582417582,-8,-1.5659955257270695,-7,-2.9545454545454546,-13,-0.234192037470726,-1,-2.8169014084507045,-12,4.5893719806763285,19,-3.0023094688221708,-13
花園３丁目,0.8004574042309892,14,1.0209869540555871,18,0.7299270072992701,13,0.947603121516165,17,-1.2700165654334623,-23,-3.2438478747203576,-58,-2.485549132947977,-43,-1.1262596324836989,-19,1.5587529976019185,26,0.3541912632821724,6,-3.1176470588235294,-53,-2.428658166363084,-40,-1.4312383322962041,-23,-2.272727272727273,-36,-0.9689922480620154,-15,-6.523157208088715,-100,-5.2337752965806,-75,-4.123711340206185,-56,4.6082949308755765,60,-2.8634361233480177,-39,-1.6628873771730914,-22,-2.690238278247502,-35,0.5529225908372828,7,1.8853102906520032,24,-2.5443330763299925,-33,2.0569620253164556,26,-0.6201550387596899,-8
花園４丁目,0.3021148036253776,2,-3.614457831325301,-24,-0.46875,-3,2.511773940345369,16,-1.2251148545176112,-8,0.46511627906976744,3,1.2345679012345678,8,-4.2682926829268295,-28,-0.47770700636942676,-3,3.84,24,1.694915254237288,11,-1.6666666666666667,-11,0.9244992295839755,6,0.9160305343511451,6,0.6051437216338881,4,0.15037593984962408,1,-0.9009009009009009,-6,0.15151515151515152,1,-3.0257186081694405,-20,-2.49609984399376,-16,-1.6,-10,-4.0650406504065035,-25,-3.389830508474576,-20,-2.1052631578947367,-12,0.5376344086021506,3,-1.9607843137254901,-11,-2.727272727272727,-15
花園５丁目,0.07692307692307693,2,4.7271329746348965,123,0.40366972477064217,11,-2.448830409356725,-67,-1.8358935931060323,-49,2.0229007633587788,53,0.2618780396558174,7,-2.0895522388059704,-56,-1.676829268292683,-44,-1.3565891472868217,-35,-2.161100196463654,-55,-1.7269076305220885,-43,-0.9807928075194116,-24,-0.7016095749071399,-17,0.8728179551122194,21,-2.183765966213432,-53,-0.8845829823083403,-21,-1.6574585635359116,-39,-1.2532411408815902,-29,0.13129102844638948,3,-0.26223776223776224,-6,-4.163014899211218,-95,-0.4572473708276178,-10,0.8727606798346348,19,-1.411657559198543,-31,-0.3233256351039261,-7,0.5097312326227988,11
花園６丁目,4.0900735294117645,89,1.1037527593818985,25,-0.6986899563318777,-16,0.79155672823219,18,-0.7853403141361256,-18,-1.0114335971855761,-23,-1.1550422034651266,-26,-1.6179775280898878,-36,0.22841480127912286,5,-2.917046490428441,-64,-1.643192488262911,-35,0.5727923627684964,12,-1.3289036544850499,-28,-0.48100048100048104,-10,-1.9816336394393428,-41,-0.5424063116370809,-11,-1.685671789786812,-34,-1.4624306606152295,-29,-1.1258955987717503,-22,-3.2091097308488616,-62,-1.1229946524064172,-21,-1.5684153596538668,-29,-4.56043956043956,-83,-0.2302820955670697,-4,-2.7120600115406805,-47,-1.482799525504152,-25,-0.6622516556291391,-11
花園７丁目,-2.1007194244604315,-73,-0.7348618459729571,-25,-1.5102161681966242,-51,-1.4732411304870716,-49,0.15257857796765334,5,0.1218769043266301,4,-0.2738892270237371,-9,-0.42722001830942935,-14,-0.5822862396567575,-19,-2.281134401972873,-74,-1.6403785488958993,-52,-1.6677357280307887,-52,-2.3483365949119372,-72,-1.736806947227789,-52,0.6118286879673691,18,0.20270270270270271,6,-3.270397842211733,-97,-1.2547926106657372,-36,1.7649135192375573,50,0.10405827263267431,3,0.17325017325017325,5,-1.3144240747146316,-38,-1.4721345951629863,-42,0.21344717182497333,6,-0.8874689385871495,-25,-0.4656160458452722,-13,-0.5037783375314862,-14
花畑町,-4.395604395604396,-4,-8.045977011494253,-7,6.25,5,-9.411764705882353,-8,-16.883116883116884,-13,-10.9375,-7,3.508771929824561,2,1.694915254237288,1,5.0,3,1.5873015873015872,1,-7.8125,-5,0.0,0,-10.16949152542373,-6,-3.7735849056603774,-2,-1.9607843137254901,-1,2.0,1,-5.88235294117647,-3,-16.666666666666664,-8,-10.0,-4,11.11111111111111,4,2.5,1,-12.195121951219512,-5,-16.666666666666664,-6,-10.0,-3,3.7037037037037033,1,-3.571428571428571,-1,-7.4074074074074066,-2
花立１丁目,0.6342494714587738,3,-5.6722689075630255,-27,-0.4454342984409799,-2,0.6711409395973155,3,0.4444444444444444,2,1.3274336283185841,6,0.6550218340611353,3,0.43383947939262474,2,-6.479481641468683,-30,2.0785219399538106,9,0.6787330316742082,3,2.0224719101123596,9,-0.6607929515418502,-3,-1.1086474501108647,-5,-4.932735426008969,-22,0.7075471698113208,3,-3.0444964871194378,-13,-4.830917874396135,-20,-3.807106598984772,-15,2.9023746701846966,11,-4.102564102564102,-16,2.6737967914438503,10,-1.0416666666666665,-4,-2.1052631578947367,-8,-1.3440860215053763,-5,-1.9073569482288828,-7,0.8333333333333334,3
花立２丁目,0.20533880903490762,2,5.635245901639344,55,-2.2308438409311346,-23,2.4801587301587302,25,-4.259438528557599,-44,-2.730030333670374,-27,3.8461538461538463,37,0.3003003003003003,3,-0.499001996007984,-5,-1.4042126379137412,-14,-2.034587995930824,-20,-5.29595015576324,-51,-0.21929824561403508,-2,1.7582417582417582,16,4.967602591792657,46,0.30864197530864196,3,-2.2564102564102564,-22,0.6295907660020986,6,2.18978102189781,21,0.0,0,1.8367346938775513,18,0.8016032064128256,8,0.7952286282306162,8,-1.0848126232741617,-11,-3.1904287138584246,-32,1.7507723995880538,17,0.10121457489878542,1
花立３丁目,-1.0819165378670788,-14,-3.359375,-43,1.131770412287793,14,1.7585931254996003,22,-1.0997643362136684,-14,0.6354249404289118,8,1.8153117600631412,23,-0.6201550387596899,-8,-2.80811232449298,-36,-0.2407704654895666,-3,2.8962188254223653,36,0.3127443315089914,4,-6.391270459859704,-82,1.0824313072439635,13,1.8121911037891267,22,-2.103559870550162,-26,-0.24793388429752067,-3,0.33140016570008285,4,1.486374896779521,18,0.16273393002441008,2,-4.3866774979691305,-54,-4.4180118946474085,-52,0.7111111111111111,8,-0.7943512797881729,-9,3.8256227758007118,43,0.08568980291345331,1,-2.73972602739726,-32
花立４丁目,-0.6420545746388443,-4,2.4232633279483036,15,-0.47318611987381703,-3,3.9619651347068143,25,4.115853658536586,27,-5.856515373352855,-40,-1.5552099533437014,-10,10.42654028436019,66,1.0014306151645207,7,-0.28328611898017,-2,-0.8522727272727272,-6,-1.4326647564469914,-10,2.3255813953488373,16,3.6931818181818183,26,2.73972602739726,20,-1.7333333333333332,-13,-0.8141112618724559,-6,0.8207934336525308,6,1.0854816824966078,8,-1.8791946308724832,-14,-2.462380300957592,-18,-5.049088359046284,-36,-0.8862629246676514,-6,-3.7257824143070044,-25,-3.2507739938080498,-21,2.4,15,2.96875,19
花立５丁目,0.7220216606498195,8,7.078853046594983,79,4.602510460251046,55,-0.72,-9,1.6116035455278,20,4.361617763679619,55,4.711246200607903,62,6.313497822931785,87,6.348122866894198,93,3.2734274711168165,51,-0.9944064636420136,-16,3.264281230382925,52,0.303951367781155,5,-0.36363636363636365,-6,1.5206812652068127,25,-0.7789095266626722,-13,-2.1739130434782608,-36,-1.5432098765432098,-25,-3.1347962382445136,-50,-0.6472491909385114,-10,-0.7166123778501629,-11,-2.0341207349081363,-31,0.33489618218352313,5,4.005340453938585,60,0.6418485237483954,10,0.0,0,-0.8928571428571428,-14
花立６丁目,3.6011080332409975,52,2.807486631016043,42,1.3003901170351104,20,-1.2195121951219512,-19,0.3248862897985705,5,0.8419689119170984,13,3.7893384714193963,59,1.2376237623762376,20,4.095354523227384,67,2.172636523781562,37,1.4367816091954022,25,-2.5495750708215295,-45,1.3372093023255813,23,1.2048192771084338,21,0.3968253968253968,7,-1.5810276679841897,-28,0.05737234652897303,1,-0.7454128440366973,-13,-0.462160600808781,-8,-2.959953569355775,-51,1.7942583732057416,30,0.23501762632197415,4,1.0550996483001172,18,0.6380510440835266,11,0.11527377521613834,2,3.3966609096142775,59,0.16703786191536749,3
若葉１丁目,-1.5759312320916905,-11,-1.0189228529839884,-7,0.29411764705882354,2,-1.7595307917888565,-12,2.0895522388059704,14,-3.8011695906432745,-26,-8.662613981762918,-57,0.6655574043261231,4,-3.4710743801652892,-21,-4.280821917808219,-25,-0.35778175313059035,-2,0.718132854578097,4,-0.17825311942959002,-1,2.6785714285714284,15,0.34782608695652173,2,-4.332755632582322,-25,-1.8115942028985508,-10,-3.136531365313653,-17,19.428571428571427,102,-5.901116427432217,-37,0.3389830508474576,2,0.16891891891891891,1,-3.372681281618887,-20,-5.2356020942408374,-30,-1.6574585635359116,-9,-2.9962546816479403,-16,-2.3166023166023164,-12
若葉２丁目,-2.6515151515151514,-28,-2.0428015564202333,-21,-0.19860973187686196,-2,-1.4925373134328357,-15,-3.3333333333333335,-33,-3.1347962382445136,-30,0.8629989212513484,8,-0.7486631016042781,-7,-2.1551724137931036,-20,-3.1938325991189425,-29,-0.5688282138794084,-5,-0.5720823798627002,-5,-1.2658227848101267,-11,2.331002331002331,20,-2.9612756264236904,-26,-3.051643192488263,-26,0.847457627118644,7,-2.4009603841536618,-20,-0.6150061500615006,-5,2.722772277227723,22,2.7710843373493974,23,0.7033997655334115,6,-2.211874272409779,-19,-0.4761904761904762,-4,0.23923444976076555,2,-0.47732696897374705,-4,-0.4796163069544364,-4
若葉３丁目,-3.063308373042886,-45,-2.8089887640449436,-40,-3.540462427745665,-49,-3.8202247191011236,-51,0.0778816199376947,1,6.147859922178988,79,-1.0263929618768328,-14,-4.222222222222222,-57,-3.248259860788863,-42,4.796163069544365,60,2.2883295194508007,30,1.267710663683818,17,-1.399116347569956,-19,-3.136669156086632,-42,0.5397070161912104,7,-1.9938650306748467,-26,-3.4428794992175273,-44,-1.8638573743922204,-23,-1.568951279933939,-19,0.08389261744966443,1,-0.3352891869237217,-4,-1.0933557611438183,-13,-2.295918367346939,-27,6.70147954743255,77,3.507340946166395,43,0.0,0,-0.31520882584712373,-4
若葉４丁目,6.3938618925831205,50,-1.4423076923076923,-12,-2.317073170731707,-19,1.6229712858926344,13,-0.9828009828009828,-8,1.1166253101736971,9,-0.98159509202454,-8,-3.0978934324659235,-25,0.2557544757033248,2,1.6581632653061225,13,2.258469259723965,18,-0.7361963190184049,-6,3.7082818294190356,30,2.026221692491061,17,-1.5186915887850467,-13,-2.965599051008304,-25,-1.8337408312958436,-15,0.24906600249066002,2,-9.440993788819876,-76,4.252400548696845,31,0.7894736842105263,6,-1.5665796344647518,-12,0.0,0,-1.1936339522546418,-9,3.2214765100671143,24,-5.591677503250976,-43,3.0303030303030303,22
若葉５丁目,-0.6828528072837633,-9,-0.2291825821237586,-3,0.5359877488514548,7,3.9603960396039604,52,-3.0036630036630036,-41,2.643504531722054,35,-1.7660044150110374,-24,-1.4232209737827715,-19,2.0516717325227964,27,-3.052866716306776,-41,-0.38402457757296465,-5,0.0,0,-3.1611410948342327,-41,-0.07961783439490447,-1,-2.948207171314741,-37,1.8883415435139574,23,0.8863819500402902,11,-1.4376996805111821,-18,-3.079416531604538,-38,0.08361204013377926,1,3.7593984962406015,45,1.7713365539452495,22,1.661392405063291,21,0.7782101167315175,10,0.6177606177606177,8,0.844205679201842,11,0.228310502283105,3
若葉６丁目,-2.0952380952380953,-22,0.7782101167315175,8,1.4478764478764479,15,3.6156041864890582,38,0.3673094582185491,4,0.18298261665141813,2,-1.9178082191780823,-21,0.0,0,-1.48975791433892,-16,-3.8752362948960304,-41,2.753195673549656,28,-0.7655502392344498,-8,0.4821600771456124,5,0.5758157389635317,6,1.3358778625954197,14,3.954802259887006,42,0.0,0,-2.989130434782609,-33,-12.418300653594772,-133,-0.9594882729211088,-9,5.597416576964478,52,1.7329255861365953,17,1.8036072144288577,18,0.6889763779527559,7,1.5640273704789833,16,1.2512030798845042,13,-1.520912547528517,-16
草葉町,-4.861111111111112,-14,4.37956204379562,12,-3.4965034965034967,-10,-0.36231884057971014,-1,44.0,121,-0.7575757575757576,-3,1.5267175572519083,6,-5.513784461152882,-22,9.018567639257293,34,-0.48661800486618007,-2,16.13691931540342,66,11.157894736842106,53,0.5681818181818182,3,0.18832391713747645,1,-1.1278195488721803,-6,-1.9011406844106464,-10,1.744186046511628,9,3.619047619047619,19,-1.4705882352941175,-8,1.4925373134328357,8,0.9191176470588236,5,-5.100182149362477,-28,3.6468330134357005,19,-0.1851851851851852,-1,-2.0408163265306123,-11,0.7575757575757576,4,-3.007518796992481,-16
菅原町,-3.5452322738386304,-29,-2.1546261089987326,-17,-1.8134715025906734,-14,0.6596306068601583,5,3.2765399737876804,25,-4.695431472081219,-37,2.796271637816245,21,-0.38860103626943004,-3,-2.990897269180754,-23,-2.546916890080429,-19,7.152682255845942,52,1.797175866495507,14,17.528373266078184,139,0.1072961373390558,1,2.465166130760986,23,2.092050209205021,20,-0.3073770491803279,-3,-0.3083247687564234,-3,-1.443298969072165,-14,0.5230125523012552,5,1.040582726326743,10,-3.398558187435633,-33,1.1727078891257996,11,-4.3203371970495255,-41,1.3215859030837005,12,-2.5,-23,-1.7837235228539576,-16
萩原町,1.1852776044915783,38,0.7398273736128237,24,0.12239902080783352,4,0.4278728606356968,14,0.2738892270237371,9,-0.09104704097116845,-3,-2.6427703523693804,-87,-0.187207488299532,-6,-0.09377930603313535,-3,-1.4392991239048811,-46,1.1111111111111112,35,0.8163265306122449,26,1.2457178449081283,40,-0.12303906490310675,-4,2.063443178318448,67,-1.1466505733252867,-38,-1.678876678876679,-55,-0.6519714374417882,-21,0.625,20,-0.4658385093167702,-15,-5.023400936037441,-161,-1.2155059132720105,-37,-0.3325573661456601,-10,-1.7017017017017018,-51,1.2559402579769179,37,1.8102581293999327,54,0.09878169245966416,3
蓮台寺１丁目,3.873873873873874,43,-3.1222896790980053,-36,-3.7600716204118174,-42,2.2325581395348837,24,-1.6378525932666061,-18,-1.6651248843663276,-18,-3.3866415804327374,-36,0.2921129503407984,3,1.8446601941747571,19,-3.0505243088655862,-32,-3.146509341199607,-32,1.9289340101522845,19,-1.394422310756972,-14,-4.646464646464646,-46,-2.4364406779661016,-23,0.0,0,4.88599348534202,45,1.2422360248447204,12,6.237218813905931,61,-2.9836381135707413,-31,0.0,0,-1.488095238095238,-15,1.7119838872104733,17,2.277227722772277,23,-6.485963213939981,-67,-3.6231884057971016,-35,-0.21482277121374865,-2
蓮台寺２丁目,-0.1851851851851852,-1,0.7421150278293136,4,2.7624309392265194,15,-1.2544802867383513,-7,-3.2667876588021776,-18,0.18761726078799248,1,-0.7490636704119851,-4,1.3207547169811322,7,-1.48975791433892,-8,1.1342155009451798,6,-5.794392523364486,-31,-1.5873015873015872,-8,0.20161290322580644,1,-0.6036217303822937,-3,2.2267206477732793,11,4.752475247524752,24,-1.890359168241966,-10,3.8535645472061653,20,-3.896103896103896,-21,2.3166023166023164,12,0.9433962264150944,5,4.485981308411215,24,-4.293381037567084,-24,-1.1214953271028036,-6,-2.4574669187145557,-13,1.744186046511628,9,2.2857142857142856,12
蓮台寺３丁目,-0.3215434083601286,-1,2.258064516129032,7,4.416403785488959,14,1.2084592145015105,4,-3.582089552238806,-12,-3.0959752321981426,-10,0.9584664536741214,3,-0.949367088607595,-3,2.8753993610223643,9,1.5527950310559007,5,5.5045871559633035,18,-5.797101449275362,-20,4.0,13,-0.2958579881656805,-1,0.0,0,0.5934718100890208,2,5.604719764011799,19,3.072625698324022,11,7.046070460704606,26,0.5063291139240507,2,-0.5037783375314862,-2,-4.30379746835443,-17,-1.0582010582010581,-4,2.13903743315508,8,6.806282722513089,26,3.1862745098039214,13,-3.5629453681710213,-15
蓮台寺４丁目,1.1807447774750226,13,2.6032315978456015,29,-0.9623797025371827,-11,-0.9717314487632509,-11,0.17841213202497772,2,1.068566340160285,12,1.3215859030837005,15,-0.34782608695652173,-4,1.5706806282722512,18,3.608247422680412,42,-0.16583747927031509,-2,-4.983388704318937,-60,2.6223776223776225,30,-1.0221465076660987,-12,-1.1187607573149743,-13,2.0017406440382945,23,0.5972696245733788,7,-1.0178117048346056,-12,3.6846615252784916,43,-2.1487603305785123,-26,-0.5067567567567568,-6,-0.4244482173174873,-5,1.1935208866155158,14,-2.611625947767481,-31,-4.1522491349480966,-48,-2.3465703971119134,-26,0.8317929759704251,9
蓮台寺５丁目,-4.564315352697095,-11,-10.434782608695652,-24,-0.9708737864077669,-2,-2.941176470588235,-6,-12.626262626262626,-25,-1.7341040462427744,-3,-10.0,-17,7.18954248366013,11,-4.2682926829268295,-7,-6.369426751592357,-10,6.122448979591836,9,-8.333333333333332,-13,9.79020979020979,14,7.006369426751593,11,2.976190476190476,5,16.184971098265898,28,7.462686567164178,15,5.092592592592593,11,4.405286343612335,10,-5.063291139240507,-12,-15.11111111111111,-34,6.806282722513089,13,-3.431372549019608,-7,2.5380710659898478,5,1.4851485148514851,3,-4.878048780487805,-10,-3.5897435897435894,-7
薄場町,1.0245901639344261,20,-1.2677484787018256,-25,-98.30508474576271,-1914,-3.0303030303030303,-1,-9.375,-3,3.4482758620689653,1,0.0,0,-6.666666666666667,-2,7.142857142857142,2,3.3333333333333335,1,3.225806451612903,1,3.125,1,9.090909090909092,3,0.0,0,16.666666666666664,6,4.761904761904762,2,0.0,0,0.0,0,-4.545454545454546,-2,0.0,0,-2.380952380952381,-1,17.073170731707318,7,8.333333333333332,4,-3.8461538461538463,-2,12.0,6,-5.357142857142857,-3,-5.660377358490567,-3
薬園町,-4.288939051918736,-38,-2.1226415094339623,-18,1.2048192771084338,10,-0.8333333333333334,-7,0.9603841536614646,8,-5.112960760998811,-43,-5.012531328320802,-40,-4.221635883905013,-32,-3.3057851239669422,-24,-1.566951566951567,-11,-0.8683068017366137,-6,2.9197080291970803,20,-4.680851063829787,-33,-2.8273809523809526,-19,2.1439509954058193,14,-2.0989505247376314,-14,2.1439509954058193,14,-3.2983508245877062,-22,3.565891472868217,23,-0.7485029940119761,-5,0.301659125188537,2,-2.556390977443609,-17,3.5493827160493825,23,0.29806259314456035,2,-0.44576523031203563,-3,-0.8955223880597015,-6,0.30120481927710846,2
西原１丁目,-2.5373134328358207,-17,5.972434915773354,39,1.8786127167630058,13,1.8439716312056738,13,5.710306406685237,41,5.006587615283268,38,0.5018820577164366,4,-4.619225967540574,-37,7.984293193717278,61,18.424242424242422,152,-0.2047082906857728,-2,-1.8461538461538463,-18,-1.2539184952978055,-12,2.857142857142857,27,0.0,0,-3.4979423868312756,-34,-2.1321961620469083,-20,-0.5446623093681917,-5,-8.433734939759036,-77,-5.023923444976076,-42,4.030226700251889,32,-2.0581113801452786,-17,-3.0902348578491967,-25,-2.6785714285714284,-21,1.7038007863695939,13,-0.5154639175257731,-4,1.6839378238341969,13
