町丁名,年度,変化率(%),変化タイプ,変化の大きさ,前年人口,人口増減
河内町面木,2015,-3.125,自然増減,3.125,64.0,-2.0
黒髪４丁目,2000,-3.127272727272727,自然増減,3.127272727272727,1375.0,-43.0
新生２丁目,2002,-3.1287605294825513,自然増減,3.1287605294825513,830.9999999999999,-26.0
沼山津１丁目,2011,-3.1305903398926653,自然増減,3.1305903398926653,1118.0,-35.0
中無田町,2025,-3.131991051454139,自然増減,3.131991051454139,447.0,-14.0
京塚本町,2000,-3.1341821743388834,自然増減,3.1341821743388834,2042.0,-64.0
若葉２丁目,2004,-3.1347962382445136,自然増減,3.1347962382445136,957.0000000000001,-30.0
花立５丁目,2017,-3.1347962382445136,自然増減,3.1347962382445136,1595.0000000000002,-50.0
桜木５丁目,2021,-3.135135135135135,自然増減,3.135135135135135,925.0,-29.0
楠４丁目,2006,-3.1358885017421603,自然増減,3.1358885017421603,1148.0,-36.0
八幡９丁目,2010,-3.136531365313653,自然増減,3.136531365313653,542.0,-17.0
若葉１丁目,2016,-3.136531365313653,自然増減,3.136531365313653,542.0,-17.0
若葉３丁目,2012,-3.136669156086632,自然増減,3.136669156086632,1339.0,-42.0
米屋町２丁目,2014,-3.1372549019607843,自然増減,3.1372549019607843,255.0,-8.0
大江２丁目,2002,-3.139269406392694,自然増減,3.139269406392694,1752.0,-55.0
室園町,2013,-3.140096618357488,自然増減,3.140096618357488,1242.0,-39.0
日吉２丁目,2024,-3.1428571428571432,自然増減,3.1428571428571432,1050.0,-33.0
島崎６丁目,2018,-3.1442663378545004,自然増減,3.1442663378545004,1622.0000000000002,-51.0
秋津１丁目,2011,-3.1446540880503147,自然増減,3.1446540880503147,795.0,-25.0
東町２丁目,2008,-3.146067415730337,自然増減,3.146067415730337,445.0,-14.0
蓮台寺１丁目,2009,-3.146509341199607,自然増減,3.146509341199607,1016.9999999999999,-32.0
長嶺東２丁目,2014,-3.1471631205673756,自然増減,3.1471631205673756,2256.0,-71.0
坪井２丁目,2006,-3.14769975786925,自然増減,3.14769975786925,825.9999999999999,-26.0
平山町,2006,-3.149606299212598,自然増減,3.149606299212598,254.0,-8.0
出水２丁目,2012,-3.150912106135987,自然増減,3.150912106135987,603.0,-19.0
出仲間８丁目,2016,-3.150912106135987,自然増減,3.150912106135987,603.0,-19.0
南高江４丁目,2002,-3.152088258471237,自然増減,3.152088258471237,1269.0000000000002,-40.0
横手２丁目,2014,-3.153153153153153,自然増減,3.153153153153153,222.00000000000003,-7.0
近見４丁目,2007,-3.155006858710562,自然増減,3.155006858710562,729.0000000000001,-23.0
武蔵ケ丘３丁目,2009,-3.1561461794019934,自然増減,3.1561461794019934,602.0,-19.0
出水８丁目,2008,-3.156233561283535,自然増減,3.156233561283535,1901.0,-60.0
武蔵ケ丘３丁目,2000,-3.1563845050215207,自然増減,3.1563845050215207,697.0,-22.0
近見町,2007,-3.1578947368421053,自然増減,3.1578947368421053,95.0,-3.0
本山町,2017,-3.1588873173031584,自然増減,3.1588873173031584,2121.0,-67.0
月出６丁目,2015,-3.159441587068332,自然増減,3.159441587068332,1361.0000000000002,-43.0
新南部３丁目,2025,-3.159692570452605,自然増減,3.159692570452605,1171.0,-37.0
立福寺町,1999,-3.160270880361174,自然増減,3.160270880361174,443.0,-14.0
並建町,2011,-3.16055625790139,自然増減,3.16055625790139,791.0000000000001,-25.0
若葉５丁目,2011,-3.1611410948342327,自然増減,3.1611410948342327,1297.0,-41.0
大窪１丁目,2005,-3.1620553359683794,自然増減,3.1620553359683794,253.00000000000003,-8.0
中原町,2019,-3.1645569620253164,自然増減,3.1645569620253164,158.0,-5.0
黒髪７丁目,2008,-3.1668696711327646,自然増減,3.1668696711327646,821.0000000000001,-26.0
大鳥居町,2018,-3.167420814479638,自然増減,3.167420814479638,221.0,-7.0
新南部１丁目,2017,-3.167420814479638,自然増減,3.167420814479638,221.0,-7.0
下通２丁目,2013,-3.169014084507042,自然増減,3.169014084507042,284.0,-9.0
迎町２丁目,2011,-3.169014084507042,自然増減,3.169014084507042,284.0,-9.0
白山１丁目,2005,-3.1707317073170733,自然増減,3.1707317073170733,410.0,-13.0
保田窪２丁目,2001,-3.1719532554257093,自然増減,3.1719532554257093,599.0,-19.0
横手３丁目,2024,-3.173076923076923,自然増減,3.173076923076923,1040.0,-33.0
十禅寺１丁目,2020,-3.1746031746031744,自然増減,3.1746031746031744,567.0,-18.0
御幸木部町,2011,-3.1746031746031744,自然増減,3.1746031746031744,126.0,-4.0
徳王町,2021,-3.1746031746031744,自然増減,3.1746031746031744,63.0,-2.0
御幸西無田町,2019,-3.1746031746031744,自然増減,3.1746031746031744,441.0,-14.0
島崎１丁目,2003,-3.175675675675676,自然増減,3.175675675675676,2960.0,-94.0
田崎本町,2014,-3.177570093457944,自然増減,3.177570093457944,535.0,-17.0
鹿帰瀬町,2010,-3.1791907514450863,自然増減,3.1791907514450863,346.0,-11.0
渡鹿３丁目,2017,-3.1791907514450863,自然増減,3.1791907514450863,1038.0,-33.0
迎町１丁目,2000,-3.1796502384737675,自然増減,3.1796502384737675,629.0,-20.0
渡鹿５丁目,2025,-3.1813361611876987,自然増減,3.1813361611876987,943.0000000000001,-30.0
春日２丁目,2011,-3.1818181818181817,自然増減,3.1818181818181817,220.00000000000003,-7.0
飛田３丁目,2010,-3.183023872679045,自然増減,3.183023872679045,377.0,-12.0
横手５丁目,2018,-3.1847133757961785,自然増減,3.1847133757961785,785.0,-25.0
秋津３丁目,2009,-3.1855955678670362,自然増減,3.1855955678670362,722.0,-23.0
南坪井町,2010,-3.185840707964602,自然増減,3.185840707964602,565.0,-18.0
島崎３丁目,2004,-3.1860970311368573,自然増減,3.1860970311368573,1381.0,-44.0
新町２丁目,1999,-3.187721369539551,自然増減,3.187721369539551,847.0,-27.0
花立２丁目,2023,-3.1904287138584246,自然増減,3.1904287138584246,1003.0000000000001,-32.0
古川町,2016,-3.1914893617021276,自然増減,3.1914893617021276,94.00000000000001,-3.0
若葉２丁目,2008,-3.1938325991189425,自然増減,3.1938325991189425,908.0,-29.0
吉原町,2022,-3.1963470319634704,自然増減,3.1963470319634704,219.0,-7.0
城東町,2004,-3.1963470319634704,自然増減,3.1963470319634704,219.0,-7.0
保田窪２丁目,2024,-3.196803196803197,自然増減,3.196803196803197,1001.0,-32.0
新土河原１丁目,2018,-3.1969309462915603,自然増減,3.1969309462915603,782.0,-25.0
渡鹿３丁目,2000,-3.1976744186046515,自然増減,3.1976744186046515,1032.0,-33.0
元三町３丁目,2010,-3.1982942430703627,自然増減,3.1982942430703627,469.0,-15.0
江津２丁目,2010,-3.2,自然増減,3.2,250.0,-8.0
八幡５丁目,1999,-3.2,自然増減,3.2,500.0,-16.0
大窪５丁目,2009,-3.2008830022075054,自然増減,3.2008830022075054,906.0000000000001,-29.0
琴平本町,2012,-3.2021347565043365,自然増減,3.2021347565043365,1498.9999999999998,-48.0
八反田１丁目,2003,-3.2023289665211063,自然増減,3.2023289665211063,687.0,-22.0
平山町,1999,-3.202846975088968,自然増減,3.202846975088968,281.0,-9.0
三郎２丁目,2015,-3.202846975088968,自然増減,3.202846975088968,843.0,-27.0
小峯１丁目,2022,-3.205128205128205,自然増減,3.205128205128205,624.0,-20.0
東野３丁目,2003,-3.206997084548105,自然増減,3.206997084548105,686.0,-22.0
北迫町,2008,-3.2085561497326207,自然増減,3.2085561497326207,186.99999999999997,-6.0
花園６丁目,2018,-3.2091097308488616,自然増減,3.2091097308488616,1931.9999999999998,-62.0
鹿子木町,2021,-3.210272873194221,自然増減,3.210272873194221,1246.0,-40.0
壺川２丁目,2011,-3.2116788321167884,自然増減,3.2116788321167884,685.0,-22.0
尾ノ上２丁目,2023,-3.2125768967874233,自然増減,3.2125768967874233,1463.0,-47.0
美登里町,2022,-3.2128514056224895,自然増減,3.2128514056224895,498.00000000000006,-16.0
八反田１丁目,2014,-3.2133676092544987,自然増減,3.2133676092544987,778.0,-25.0
楠６丁目,2003,-3.213610586011342,自然増減,3.213610586011342,529.0,-17.0
田迎１丁目,2021,-3.214285714285714,自然増減,3.214285714285714,560.0,-18.0
山室３丁目,2019,-3.216374269005848,自然増減,3.216374269005848,342.0,-11.0
八幡５丁目,2021,-3.217821782178218,自然増減,3.217821782178218,404.0,-13.0
白山１丁目,2024,-3.217821782178218,自然増減,3.217821782178218,404.0,-13.0
南高江４丁目,2025,-3.2200357781753133,自然増減,3.2200357781753133,559.0,-18.0
新町４丁目,2015,-3.221384509938314,自然増減,3.221384509938314,1459.0,-47.0
飛田２丁目,2016,-3.222094361334868,自然増減,3.222094361334868,868.9999999999999,-28.0
河内町面木,2017,-3.225806451612903,自然増減,3.225806451612903,62.0,-2.0
井川淵町,2012,-3.225806451612903,自然増減,3.225806451612903,155.0,-5.0
近見２丁目,2017,-3.225806451612903,自然増減,3.225806451612903,1116.0,-36.0
西唐人町,2022,-3.225806451612903,自然増減,3.225806451612903,31.0,-1.0
万町２丁目,2002,-3.225806451612903,自然増減,3.225806451612903,31.0,-1.0
紺屋町３丁目,2012,-3.225806451612903,自然増減,3.225806451612903,93.0,-3.0
沼山津１丁目,2020,-3.225806451612903,自然増減,3.225806451612903,1085.0,-35.0
水源２丁目,2008,-3.225806451612903,自然増減,3.225806451612903,465.0,-15.0
水源１丁目,2019,-3.225806451612903,自然増減,3.225806451612903,775.0,-25.0
十禅寺３丁目,2002,-3.229166666666667,自然増減,3.229166666666667,1919.9999999999998,-62.0
二本木４丁目,2014,-3.229527104959631,自然増減,3.229527104959631,867.0000000000001,-28.0
渡鹿４丁目,2005,-3.2301480484522207,自然増減,3.2301480484522207,743.0,-24.0
新町４丁目,2000,-3.2305433186490458,自然増減,3.2305433186490458,1362.0,-44.0
田迎５丁目,2014,-3.231017770597738,自然増減,3.231017770597738,619.0,-20.0
二本木４丁目,2003,-3.2329988851727984,自然増減,3.2329988851727984,897.0,-29.0
九品寺３丁目,2001,-3.2337089661930425,自然増減,3.2337089661930425,2041.0,-66.0
山室４丁目,2000,-3.234501347708895,自然増減,3.234501347708895,371.0,-12.0
月出７丁目,2009,-3.2348804500703237,自然増減,3.2348804500703237,710.9999999999999,-23.0
清水亀井町,2023,-3.2357473035439135,自然増減,3.2357473035439135,649.0,-21.0
下南部２丁目,2024,-3.235990528808208,自然増減,3.235990528808208,1267.0000000000002,-41.0
海路口町,2023,-3.237410071942446,自然増減,3.237410071942446,278.0,-9.0
八幡５丁目,2004,-3.2380952380952377,自然増減,3.2380952380952377,525.0,-17.0
楠４丁目,1999,-3.2403918613413714,自然増減,3.2403918613413714,1327.0,-43.0
白山２丁目,2007,-3.2432432432432434,自然増減,3.2432432432432434,555.0,-18.0
花園３丁目,2004,-3.2438478747203576,自然増減,3.2438478747203576,1788.0000000000002,-58.0
細工町３丁目,2021,-3.2467532467532463,自然増減,3.2467532467532463,154.00000000000003,-5.0
桜町,2016,-3.2467532467532463,自然増減,3.2467532467532463,308.00000000000006,-10.0
壺川２丁目,2002,-3.2478632478632483,自然増減,3.2478632478632483,585.0,-19.0
若葉３丁目,2007,-3.248259860788863,自然増減,3.248259860788863,1293.0,-42.0
平成２丁目,2016,-3.2504780114722758,自然増減,3.2504780114722758,523.0,-17.0
花立４丁目,2023,-3.2507739938080498,自然増減,3.2507739938080498,646.0,-21.0
楠４丁目,2001,-3.251387787470262,自然増減,3.251387787470262,1261.0,-41.0
新土河原２丁目,2006,-3.2520325203252036,自然増減,3.2520325203252036,737.9999999999999,-24.0
紺屋町３丁目,2025,-3.2520325203252036,自然増減,3.2520325203252036,122.99999999999999,-4.0
九品寺３丁目,2016,-3.2530120481927707,自然増減,3.2530120481927707,1660.0,-54.0
河内町河内,2025,-3.2534246575342465,自然増減,3.2534246575342465,1168.0,-38.0
新町３丁目,2005,-3.254067584480601,自然増減,3.254067584480601,1598.0,-52.0
出仲間８丁目,2023,-3.25497287522604,自然増減,3.25497287522604,553.0,-18.0
春日３丁目,2005,-3.25497287522604,自然増減,3.25497287522604,553.0,-18.0
月出１丁目,2005,-3.255340793489318,自然増減,3.255340793489318,983.0,-32.0
新土河原２丁目,2021,-3.2577903682719547,自然増減,3.2577903682719547,706.0,-23.0
細工町３丁目,2002,-3.260869565217391,自然増減,3.260869565217391,184.0,-6.0
京町１丁目,2020,-3.261675315048184,自然増減,3.261675315048184,1349.0,-44.0
孫代町,2018,-3.2648125755743655,自然増減,3.2648125755743655,826.9999999999999,-27.0
渡鹿４丁目,2011,-3.2663316582914574,自然増減,3.2663316582914574,795.9999999999999,-26.0
蓮台寺２丁目,2003,-3.2667876588021776,自然増減,3.2667876588021776,551.0,-18.0
河内町東門寺,2013,-3.2679738562091507,自然増減,3.2679738562091507,153.0,-5.0
尾ノ上１丁目,2000,-3.27038231229848,自然増減,3.27038231229848,2171.0,-71.0
花園７丁目,2015,-3.270397842211733,自然増減,3.270397842211733,2966.0,-97.0
田迎３丁目,1999,-3.270440251572327,自然増減,3.270440251572327,795.0,-26.0
出水１丁目,2021,-3.2706459525756335,自然増減,3.2706459525756335,1223.0,-40.0
湖東３丁目,2008,-3.2710280373831773,自然増減,3.2710280373831773,856.0000000000001,-28.0
米屋町３丁目,2015,-3.2710280373831773,自然増減,3.2710280373831773,214.00000000000003,-7.0
野中３丁目,2017,-3.27455919395466,自然増減,3.27455919395466,397.0,-13.0
山ノ内１丁目,2021,-3.2761310452418098,自然増減,3.2761310452418098,641.0,-21.0
横手５丁目,2006,-3.278688524590164,自然増減,3.278688524590164,732.0,-24.0
壺川１丁目,2022,-3.2808398950131235,自然増減,3.2808398950131235,762.0,-25.0
幸田１丁目,2019,-3.2818532818532815,自然増減,3.2818532818532815,518.0,-17.0
東本町,2019,-3.2838154808444098,自然増減,3.2838154808444098,2558.0,-84.0
東町２丁目,2010,-3.286384976525822,自然増減,3.286384976525822,425.99999999999994,-14.0
田迎１丁目,2000,-3.287671232876712,自然増減,3.287671232876712,365.00000000000006,-12.0
新土河原２丁目,2020,-3.287671232876712,自然増減,3.287671232876712,730.0000000000001,-24.0
楠６丁目,2005,-3.2882011605415857,自然増減,3.2882011605415857,517.0,-17.0
八島町,1999,-3.289473684210526,自然増減,3.289473684210526,152.0,-5.0
黒髪７丁目,2010,-3.2911392405063293,自然増減,3.2911392405063293,790.0,-26.0
飛田４丁目,2007,-3.2948929159802307,自然増減,3.2948929159802307,607.0,-20.0
山崎町,2002,-3.296703296703297,自然増減,3.296703296703297,91.0,-3.0
野田３丁目,2012,-3.296703296703297,自然増減,3.296703296703297,819.0,-27.0
鹿帰瀬町,2021,-3.296703296703297,自然増減,3.296703296703297,364.0,-12.0
薬園町,2016,-3.2983508245877062,自然増減,3.2983508245877062,667.0,-22.0
元三町３丁目,2009,-3.2989690721649487,自然増減,3.2989690721649487,485.0,-16.0
田迎２丁目,2011,-3.299203640500569,自然増減,3.299203640500569,878.9999999999999,-29.0
楠５丁目,2003,-3.2997250229147568,自然増減,3.2997250229147568,1091.0,-36.0
本山２丁目,2022,-3.3003300330033,自然増減,3.3003300330033,303.0,-10.0
野田３丁目,2024,-3.30188679245283,自然増減,3.30188679245283,636.0,-21.0
保田窪２丁目,2008,-3.303303303303303,自然増減,3.303303303303303,999.0000000000001,-33.0
八幡９丁目,2008,-3.304347826086956,自然増減,3.304347826086956,575.0,-19.0
元三町２丁目,2004,-3.3057851239669422,自然増減,3.3057851239669422,484.0,-16.0
薬園町,2007,-3.3057851239669422,自然増減,3.3057851239669422,726.0,-24.0
月出８丁目,2006,-3.3057851239669422,自然増減,3.3057851239669422,363.0,-12.0
西梶尾町,2019,-3.307737743650325,自然増減,3.307737743650325,1693.0,-56.0
池田１丁目,2008,-3.308951584813654,自然増減,3.308951584813654,2871.0,-95.0
白山２丁目,2006,-3.3101045296167246,自然増減,3.3101045296167246,574.0,-19.0
水前寺６丁目,2005,-3.3102386451116246,自然増減,3.3102386451116246,1299.0,-43.0
山ノ内３丁目,2008,-3.3112582781456954,自然増減,3.3112582781456954,452.99999999999994,-15.0
河内町岳,2022,-3.314917127071823,自然増減,3.314917127071823,724.0,-24.0
美登里町,2014,-3.314917127071823,自然増減,3.314917127071823,543.0,-18.0
黒髪７丁目,2025,-3.318903318903319,自然増減,3.318903318903319,693.0,-23.0
出仲間７丁目,2003,-3.321364452423698,自然増減,3.321364452423698,1114.0,-37.0
大江３丁目,2006,-3.321976149914821,自然増減,3.321976149914821,1174.0,-39.0
佐土原２丁目,2007,-3.322259136212625,自然増減,3.322259136212625,301.0,-10.0
尾ノ上３丁目,2021,-3.322259136212625,自然増減,3.322259136212625,1204.0,-40.0
大江２丁目,2000,-3.322615219721329,自然増減,3.322615219721329,1866.0,-62.0
島崎７丁目,2018,-3.322784810126582,自然増減,3.322784810126582,632.0000000000001,-21.0
清水万石１丁目,2019,-3.32541567695962,自然増減,3.32541567695962,842.0,-28.0
上通町,1999,-3.32541567695962,自然増減,3.32541567695962,421.0,-14.0
楠７丁目,2008,-3.3255993812838365,自然増減,3.3255993812838365,1292.9999999999998,-43.0
近見１丁目,2017,-3.326810176125244,自然増減,3.326810176125244,1022.0,-34.0
本荘３丁目,2008,-3.3271719038817005,自然増減,3.3271719038817005,541.0,-18.0
高平２丁目,2022,-3.3277870216306153,自然増減,3.3277870216306153,1202.0,-40.0
細工町２丁目,2016,-3.3333333333333335,自然増減,3.3333333333333335,60.0,-2.0
中島町,2004,-3.3333333333333335,自然増減,3.3333333333333335,990.0,-33.0
九品寺１丁目,2005,-3.3333333333333335,自然増減,3.3333333333333335,1200.0,-40.0
島崎５丁目,2009,-3.3333333333333335,自然増減,3.3333333333333335,1830.0,-61.0
魚屋町２丁目,2001,-3.3333333333333335,自然増減,3.3333333333333335,30.0,-1.0
紺屋町３丁目,2010,-3.3333333333333335,自然増減,3.3333333333333335,90.0,-3.0
