人口統計表,Column_1,Column_2,Column_3
総数,832,381,451
坪井５丁目,,,
総数,964,430,534
坪井６丁目,,,
総数,"2,003",943,"1,060"
鶴羽田町,,,
総数,"3,867","1,819","2,048"
手取本町,,,
総数,33,14,19
出町,,,
総数,771,348,423
通町,,,
総数,56,19,37
土河原町,,,
総数,"1,400",666,734
徳王町,,,
総数,"1,929",928,"1,001"
戸坂町,,,
総数,"1,037",474,563
総数,"1,196",599,597
総数,389,192,197
総数,493,246,247
総数,100,46,54
総数,768,373,395
総数,892,435,457
総数,"1,161",568,593
総数,"4,368","2,058","2,310"
総数,296,138,158
総数,33,17,16
総数,348,172,176
総数,238,115,123
総数,237,113,124
総数,209,99,110
総数,876,412,464
戸島町,,,
総数,168,95,73
総数,112,57,55
総数,411,199,212
渡鹿１丁目,,,
総数,"1,218",608,610
渡鹿２丁目,,,
総数,437,206,231
渡鹿３丁目,,,
総数,965,449,516
渡鹿４丁目,,,
総数,742,389,353
渡鹿５丁目,,,
総数,"1,152",541,611
渡鹿６丁目,,,
総数,"1,392",720,672
渡鹿７丁目,,,
総数,947,472,475
渡鹿８丁目,,,
総数,911,498,413
渡鹿９丁目,,,
総数,103,52,51
中江町,,,
総数,71,36,35
中島町,,,
総数,943,437,506
中唐人町,,,
総数,161,74,87
中原町,,,
総数,"1,052",480,572
長嶺西１丁目,,,
総数,"1,475",693,782
長嶺西２丁目,,,
総数,"1,511",722,789
長嶺西３丁目,,,
総数,197,92,105
長嶺東１丁目,,,
総数,"1,384",641,743
長嶺東２丁目,,,
総数,"2,353","1,139","1,214"
長嶺東３丁目,,,
総数,816,404,412
長嶺東４丁目,,,
総数,"1,113",549,564
長嶺東５丁目,,,
総数,"2,635","1,300","1,335"
長嶺東６丁目,,,
総数,"1,454",701,753
長嶺東７丁目,,,
総数,434,226,208
長嶺東８丁目,,,
総数,675,338,337
総数,453,221,232
総数,21,18,3
長嶺南１丁目,,,
総数,"1,238",600,638
長嶺南２丁目,,,
総数,778,376,402
長嶺南３丁目,,,
総数,"2,266","1,074","1,192"
長嶺南４丁目,,,
総数,"1,703",786,917
長嶺南５丁目,,,
総数,674,336,338
長嶺南６丁目,,,
総数,"2,205","1,090","1,115"
長嶺南７丁目,,,
総数,"1,586",768,818
長嶺南８丁目,,,
総数,758,361,397
中無田町,,,
総数,546,260,286
並建町,,,
総数,772,357,415
