人口統計表,Column_1,Column_2,Column_3
総数,6,2,4
山崎町,,,
総数,78,35,43
山ノ内１丁目,,,
総数,296,131,165
山ノ内２丁目,,,
総数,195,89,106
山ノ内３丁目,,,
総数,442,214,228
山ノ内４丁目,,,
総数,164,87,77
山ノ神１丁目,,,
総数,991,487,504
山ノ神２丁目,,,
総数,"1,123",548,575
山室１丁目,,,
総数,533,247,286
山室２丁目,,,
総数,578,267,311
山室３丁目,,,
総数,236,111,125
山室４丁目,,,
総数,325,152,173
山室５丁目,,,
総数,381,160,221
山室６丁目,,,
総数,221,113,108
弥生町,,,
総数,374,164,210
弓削町,,,
総数,453,212,241
横紺屋町,,,
総数,19,7,12
横手１丁目,,,
総数,743,320,423
横手２丁目,,,
総数,227,94,133
横手３丁目,,,
総数,"1,484",692,792
横手４丁目,,,
総数,"1,187",538,649
横手５丁目,,,
総数,732,340,392
吉原町,,,
総数,234,113,121
四方寄町,,,
総数,"2,859","1,356","1,503"
世安町,,,
総数,"2,612","1,218","1,394"
万町１丁目,,,
総数,137,70,67
万町２丁目,,,
総数,28,13,15
流通団地１丁目,,,
総数,0,0,0
流通団地２丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
立福寺町,,,
総数,411,191,220
蓮台寺１丁目,,,
総数,"1,027",489,538
蓮台寺２丁目,,,
総数,530,242,288
蓮台寺３丁目,,,
総数,316,153,163
蓮台寺４丁目,,,
総数,"1,150",549,601
蓮台寺５丁目,,,
総数,153,81,72
総数,χ,χ,χ
練兵町,,,
総数,659,282,377
若葉１丁目,,,
総数,601,253,348
若葉２丁目,,,
総数,935,415,520
若葉３丁目,,,
総数,"1,350",632,718
若葉４丁目,,,
総数,807,355,452
若葉５丁目,,,
総数,"1,335",619,716
若葉６丁目,,,
総数,"1,074",512,562
